id,predicted_income,turn_cur_cr_avg_act_v2,gender,salary_6to12m_avg,incomeValue,hdb_outstand_sum,hdb_bki_active_cc_max_limit,turn_cur_db_avg_act_v2,adminarea,turn_cur_db_avg_v2,age,avg_cur_cr_turn,turn_cur_cr_sum_v2,by_category__amount__sum__eoperation_type_name__ishodjaschij_bystryj_platezh_sbp,dp_ils_avg_salary_1y,dp_ils_paymentssum_avg_12m
104910,49794.69796132511,-2488.850506372848,-6516.356511420161,-4098.087561063613,-4090.8625407362338,-2772.153247660402,-1826.779756035465,-1147.3836085498403,2548.9507716281146,-718.0476605504508,1241.5552571958906,-1170.4595339164464,-646.9036057997283,-389.4261749338909,-599.979629583321,-671.9965855413814
124713,111151.8140254113,16969.150260274095,5953.128393642816,-3337.2558300491746,13317.82208234052,-4760.767168292656,-1889.651023680168,3482.8913130003148,3042.988481428391,971.2894170322804,779.6604086210675,-2042.069999970952,744.432453421515,2676.42073446011,-500.21476459955176,-1072.0936617009972
90076,72908.0624648296,-1441.6602301152034,3849.0356878558314,9325.952748993015,-2255.943289562949,-1769.5319077053134,-1437.977627410873,-684.0107423173503,-1979.539414473451,-1280.1594806670355,1002.5034868378972,-237.8707244007368,-330.5068534210092,-1656.2649629148125,-425.3979515407803,-552.0009259495625
117112,83933.78124041774,-3317.250677370885,6469.321545113878,-4086.3833672968094,-4267.124162382695,8605.422870277776,-1666.1599746397446,-1690.1645098528245,-2350.518671186494,-1567.6069356362143,1005.7081845244796,-1073.8318402609932,-2480.6365493522912,-3567.3503680085832,-233.1439509062899,-500.2878964761602
31439,74165.11773526769,-2879.099508628635,-7175.628920606536,-4074.722490010759,-3741.890790561068,12101.980863114137,-1318.2747809868245,-1365.1519842164414,-2906.5364293782022,-1028.3583615542975,1044.8723558896966,-554.3316509768939,-1580.4405757884872,-359.24167626558705,-516.6615496117929,-622.5452131667535
124114,34212.77205804765,-3329.327521700409,-5673.660403874181,-4117.362020636651,-3039.3862123861763,-2600.761898344465,-1652.0703588783224,-1469.849229031288,-1910.9558070907624,-792.039607110384,-6328.252657182013,-1734.2390193201315,-818.8925433410251,-492.07077276929033,-613.7992762069313,-608.693085349734
121858,32432.28268000676,-2754.1925176170785,-5423.018964967609,-4097.903708931352,-3689.0552422185474,2181.6727823620213,-1397.6453170265231,-1216.254940001424,-1821.4526442027463,-1592.2732454342497,-4201.523496784136,-1655.473992292483,-1427.6158326363256,-2366.085520808668,-2786.7076933061776,-1450.877120198922
26742,51489.04819790856,-3553.696790903089,3900.5405482659617,-4214.108303276725,-1963.405674474346,-1841.6894889755056,-1200.7967026823303,-1066.827063522879,-2093.320804343966,-1020.3731833739604,957.5616289980816,-1465.761742988097,-444.3386928881648,344.3328760396518,-947.6138331732514,-1771.1750565529471
60779,56036.867986885605,-2529.3337399338093,4644.882090818576,-4591.816843712461,-2448.370115145445,-2388.471798685878,-1637.7805256474408,-1307.5074065459244,-1273.653555820768,-980.2911819465824,949.8095510885548,-911.9285427638104,-602.0521760199749,-1646.3636713241335,-643.5191080272231,-624.9401295747766
15231,89999.8932368364,-3556.2863912228245,3541.872254275995,-3656.6237291180632,-2737.9903126968284,-2284.2370568469064,-1391.3260527145733,-1873.447642791779,2416.835960991866,-1660.2086905186347,774.9684459553401,-1807.343851298573,-1434.277942020684,-1666.3746715621862,6455.092136559712,4763.605973290183
19423,48197.156271003216,-2727.520182712757,-6247.261364505515,-4062.76549766785,-4391.224170722914,-2252.367545741228,-1953.250112723559,-1195.9075296983167,2535.272873841661,-656.3473327632181,-3415.622959080646,-1288.3359954540924,-644.0880784672461,-224.4907670653148,-582.256266725725,-614.0087028568332
31191,49574.14003408173,-2580.255432433913,-6319.156883221736,-4164.233008792234,-4016.9144504939927,-2681.8037896019728,-1838.0426655379065,-1229.4806802775297,2555.1520678059314,-650.8597886829762,-797.359874672035,-1162.6370433231596,-646.9036057997283,-417.7335124429866,-575.6280194951064,-723.6864262369958
61921,307284.0087684417,53658.6202146985,-10013.718879573766,1128.280397144092,17470.173111727745,-6132.917420516989,-2703.8079481477903,24015.69315761448,6165.690626597819,24584.449588783627,741.8151234719156,7256.956861542216,13427.956172117889,-3900.058170784847,476.9908408857483,-1756.773128689528
53521,50367.93342103395,-3899.409940009164,4976.267416379929,-4089.274425408747,-3632.2550258154265,-2327.63289533059,-1729.8020126262163,-2223.704203303537,-2220.933803303008,-1540.870441677974,1116.0847460271862,-1415.8699704085286,-1336.2817003329176,-1632.5821798884135,-462.6660581807818,-688.6561057169866
66545,58169.74660534793,-3869.083772070685,4933.71905657231,-4141.037509717541,-2888.958543549953,-2736.1592897098617,-1125.9119918526496,-2015.688994316108,318.469038907435,-1437.8018833419287,1128.816723791499,-900.1564791013428,-1267.599988886511,-1945.960693675383,-592.0290943979447,-648.7023293854332
101659,47365.27753262644,-2653.730091234422,-6432.212000088366,-4194.788704666077,-4053.6897488001314,-2821.4901220344686,-1887.15345457307,-1204.753690363618,2564.3988614583373,-682.7626769165441,-3461.052108705602,-1166.8612897329042,-646.9036057997283,-415.83257546961926,-576.2592950455839,-653.8709367028699
66673,80824.61466001683,-2157.870967918286,3886.3463497709945,-3834.0854250005145,-1745.9342638257633,-1906.419665937812,-1476.2422632567652,-332.7461047605556,355.8845369217843,-1505.9564281893604,857.868341435593,-915.8342675242792,-467.5255769157472,1684.0953384002366,3388.769466662522,823.8630854913677
100462,37396.08813948104,-2631.591213918948,-5806.035475208512,-4133.479595019248,-3993.66487882352,-2518.627126037772,-1726.353713035743,-1147.2171120695602,-1987.1688121469049,-864.4665254508924,-5852.606102352665,-1667.4383128541217,-635.2739643575046,-448.5599571711304,-593.6240752084625,-632.1295233905771
99607,35792.06701622029,-3999.871434722993,4376.513610890328,-4336.18209098393,-3197.4863049059754,-2277.964865332519,-1394.3394477681445,-1808.8070842843551,-1899.2134407199744,-1305.4777812324369,-5087.855678749533,-1835.8177393983449,-1168.4965380880103,-2006.5555484646063,-564.4666831725306,-655.6105894362395
95609,51313.612193402085,-2624.9216573455683,-6517.545618796672,-3982.0256538629856,-3125.728061636163,-2820.972185152831,-1933.7047889179253,-1219.1168106082052,2505.280299891934,-819.3423985666545,-425.4884944165398,-1186.7928131199951,-647.324403871706,-331.0787860785935,-562.3047831886772,-610.108204874053
117525,44040.61032326435,-4775.179998895775,-4589.014821042375,-3834.290136841789,7009.3574736452,-2576.362020388306,-1554.830383664152,-1735.335737964721,-2803.892097771098,-1298.0064576817815,1010.6962857094,-1337.568618189679,-2024.3653039535368,-1795.608780876927,741.8774676301767,-1773.9963217572524
61889,70785.54649855333,-6560.914623716499,6405.475873685702,-4136.644601242319,2030.596689749233,9504.05342522483,-1814.14727420282,-1734.6416675968496,-3512.7591538034635,-1684.4443800024396,1177.4176865378747,-2440.416534616595,-1980.1566717578587,-2124.1302837695644,-173.01585239059162,-481.3617334993243
46523,45647.2624297865,-3824.418556788793,-5978.568061905883,-4222.828014587152,-4275.501478551801,2992.097964443344,-1749.5527062078854,-1954.994367841736,-2526.806161217069,-1460.3856738410514,1155.7840661247658,-1639.308600811806,-1081.5983211962323,-1790.8717181952948,-565.3994431915211,-689.4354550911552
98273,54936.49156523707,-5064.389089153401,-5722.970088937545,-4498.145354823634,10298.819852916266,-3431.6956029654125,-1630.094706116731,-2654.696192941363,4390.114632618514,477.0707828226628,-3124.55683280453,-1388.0718808624629,2174.877381341274,-2412.798584453119,-2793.168509011187,-1269.582479264905
139582,81525.9470074164,13966.71240292811,6494.356630236594,-3186.3650855081773,-3669.104098225741,-2926.7627004333017,9981.801704828124,6501.683924828327,-2133.9249075692924,410.2092212712938,-7714.626454084228,5612.612785123125,3830.232453465171,-2735.690619167992,-480.5661440728332,-647.1352495507432
138856,55418.45053599634,-1833.3358661504697,4800.112599152474,-4364.973190183285,-2884.803645004516,-2231.1355895570127,-1692.2328260261304,-1227.5310640702482,-2120.3490836867086,-1334.8426389934418,-485.2494887196591,-680.2361155962235,-689.153631654303,-1982.1601463100392,-555.373030183724,-588.8840409933221
30299,174593.48495786148,10941.026301262818,7573.222811474685,-1368.5866366140096,-1791.502855300937,9692.52015595488,19957.13284181423,1978.198255977475,-3878.967161766868,3938.2241168347055,1439.8791529617276,6723.60622799777,3880.888782466253,-1552.4269789641958,-12.340173868735755,-185.3840543669261
15990,61924.3170852,-2990.509138762132,3094.071420678154,-4993.719326915899,1988.1046190191764,-1880.7102170867736,-1131.91832067033,-1205.0010534026903,2900.147515944053,-1382.425943306692,873.4365054812708,-423.43149366333,-922.4425731950232,-2014.9377259576097,-2051.8027212215225,547.9263079065355
30983,51661.70617649193,-2180.2553993055253,-4401.1919133907095,-4902.266872228428,-2504.448389992173,-1634.6545846151655,-969.1976055153405,-51.61617199424118,-1735.8997236335338,-1039.4992419372377,764.1210139299851,661.1056375133713,-1006.8697516675866,-2028.944050717974,-2399.748265783181,-223.4911464796086
25324,51296.9897444884,-2002.9630163276545,-5043.6459020209295,-4733.758984837844,-2621.304970433292,-2111.19450563832,-1210.516715305091,-863.3788237119211,-2336.679772705852,-674.523828516184,815.11303848568,1183.8719539662875,-462.8746778952845,-731.5484645318031,-664.2583642178663,-707.8752611555171
10701,72680.12571879814,-2818.726494786832,3782.678764006344,-4025.547059117257,-2083.6377221489843,-1627.257742488408,-1412.7958995355243,-925.7374912930748,-2011.0422470129347,-1269.085024581399,886.5252819424452,-517.447721798433,-558.5892010487023,-1550.325801124159,886.8526023729324,1129.947817088001
129965,33769.58370611188,-3095.2269115682,-5629.885935890952,-4259.527830279734,-3605.9110468728554,-2602.321924496137,-1643.6600298492465,-1460.7624769861532,-2050.319724611527,-815.9059544211169,-6361.467287900644,-1069.385680056078,-741.6331641271003,-484.88442591261605,-604.1917233439846,-640.1479290816313
135791,44860.52003610501,-2672.0738230019147,-6302.02246476197,-4133.764733501151,-3957.917198382521,-2603.672573961216,1505.239828211792,-1249.7561426799211,-2246.067074777879,-778.7286361185669,-3475.4816297952902,-1516.2119156115975,-703.006638184433,-243.23517549817103,-607.548920472095,-617.6631145830215
131997,57893.14119207539,-1394.9475993794697,2930.64215288679,-6041.540808533848,-1883.9475250470325,-1255.5045888582338,-911.432138662164,-1234.0408259371864,-1483.4583597851554,-574.7533296862481,-4269.374127491808,-456.3369277641723,-339.06353884089054,-1639.8346949802865,140.5994796267708,526.6713461892533
121847,43401.52081404973,-2685.978065391623,-6104.174380004424,-4214.544043223312,-3865.780427723994,-2661.51718645088,-1914.0048972681327,-1372.0156771061045,-2094.575409914941,-693.4774920801682,1182.2751760200802,-992.0998968929492,-810.2074340979839,-493.0566463454106,-563.5940803061927,-685.4134213757968
124063,52114.86974607568,-3132.1941167521777,-5127.418239054687,-4953.727429605931,-52.99253560075232,-2231.108658323765,-1672.5030761166531,-1059.8279578918612,-2531.7741305318527,-1092.6372257442663,773.2045443492439,-972.4117430577388,-1399.344938409337,-1585.0955388741927,-583.8297163766379,-644.5040401698136
129241,46965.370590997,-2914.6752079082385,-5618.186613006975,-4336.9741525651525,-2678.5684614383968,-2354.85330532849,-1691.6546482267029,-1161.219391958915,-1407.5103912467182,-792.6251261668193,1107.766430282628,-1439.1464440547395,-845.1485054675674,-1501.5420188692178,-615.0576967508877,-688.6828953554434
107830,55617.19397145548,-5721.002597394395,3773.4766777280233,-4019.732800843288,6672.85822304736,-2498.2065990248466,-1308.9412694495436,-2874.0597446113447,-2687.9062075432407,-1431.4512680922437,899.6590223723284,-736.9000053891881,-2425.754183224923,-1516.1372177083504,169.01884541523629,401.67261489207135
96775,63684.268236954464,-2846.8864239770887,6311.6785793471845,-3710.600955209177,-4086.2516228186505,-3158.25222645727,-1963.763465295654,-1351.8106079545496,2703.35158090491,-659.3501429922998,376.9105015610784,-1223.7032929962356,-571.9849479890646,-209.4634567867064,-504.4229439666149,-590.6287394664652
89986,43275.66727855924,-3264.131742984531,-4818.751373383775,-4666.840522284665,2355.546261636891,-2436.1158474364506,-1510.622734729615,-1045.8368112570806,-2433.6718412557543,-923.0234621795476,911.0614191810728,-895.4134503233612,-681.7658234351092,-2373.5247932213592,-591.7960944845476,-633.9344038447305
113347,97707.09194153007,-2780.9655613105806,7091.9667673993545,-2802.228790978481,-4707.063411543688,6443.736411924024,-2134.27838864304,-1278.8508224529312,3364.902370620431,-823.0968724863179,1384.4618336125666,-1154.0708801008177,-193.98510238856025,158.53718329014322,-263.74771038260985,-547.1074054881824
69535,70636.28067904692,-2903.5466863005818,5873.550597819823,-3778.862870687638,-4476.33158274154,-3137.1353594454317,-1944.6140222753952,-1488.3017726166483,3080.00436427655,-704.080712677827,1473.7866194365804,-1774.5400652551948,-855.8450580340881,-190.81238948100028,-445.1426862290924,-670.8824311984355
149174,50691.46964450808,-2782.395667494393,5909.509375422575,-3695.174168312144,-3837.588552734424,-3058.079667010398,-1763.863942460384,-1434.9981807564088,2275.376338036528,-800.9425631426183,-7443.037805308088,-1150.681687635129,-564.3411187950314,-382.7160232281082,-544.8885444887858,-605.3841694865145
21646,33755.37770751589,-2909.2277698418234,-4790.617269767363,-12113.943515082172,-2976.07463421318,-2141.842141641374,-1454.765287210922,-1852.1845803329704,-2194.610949843681,-1669.8203516567814,-1047.698324181361,-1918.824918498349,-1603.140266655481,-519.8167328810466,-552.0535638790542,-524.3799742601007
127210,108789.6791673185,9355.072511061831,7215.442422109911,-3415.4038220215266,-6135.786376978072,-3189.5066843272807,-2193.678160359646,1907.187232319833,-3267.679197357249,27.21105209364268,1138.5447388644434,5807.4108107283455,4283.799920395224,-1123.6511752519157,-539.8812195415724,-699.6349505484005
80288,67583.9048407933,-6717.575046116715,4719.3652372457545,-3954.0201182140295,10757.45982099939,-3874.58004739446,-1761.809018718399,-2779.003174953889,4000.148116254663,-1769.9772297721845,-3096.689428371047,-1919.0141669780885,-1687.5329578502522,-93.31162537819212,-363.5177243247268,-528.5755328386615
82362,111688.71595321428,-7485.390482460595,-6349.430068278703,-2438.764593373948,9869.89256569502,12438.43765676683,-258.2778796292479,-3379.44330068065,4973.416515144917,-1930.3527379427485,1041.5510725992192,-1022.7786355523396,-2326.825784341913,-3328.9050130341525,-472.2201963233416,5362.770331504757
34642,95393.61555868364,-7531.881634028407,6437.551295868967,-3880.264062773344,4231.83100859571,11131.19009632997,-1250.3409612138323,-1869.665695231139,-853.2753788423325,437.2272205922255,1060.724072685245,1960.5506070669487,2507.2844774824744,-2715.518729737856,-214.62735631746665,-407.1514944629207
132478,93591.40685731047,-5917.875502977568,3402.69784545058,18546.52918486542,2697.895759766318,-2367.3718282815357,243.6895269542873,-1328.1820506980348,-2339.276012740126,-1058.777557845198,902.2154146863317,33.08866257863638,-781.5339682429998,-1520.5216813979762,-276.39208926526715,-541.7551626878694
81328,48565.16545247674,-2657.5111736068184,-4889.252486869375,-4875.042605768364,-2646.034054226924,-1941.467322757658,-1485.2005276211787,-965.9281660054462,-2090.1521642810085,-645.6455788149061,-111.5621423057736,-408.7470477908032,-203.72305657253872,227.06567310993003,-667.5984111171605,-683.5038978578447
102277,78022.21903491952,3778.0890294709952,5401.419459873373,-4205.450273147966,-2963.7193289033144,-2006.2317894616936,-1577.5210705968532,2315.978872078831,-2364.2151077228227,-1358.575652111566,1018.7973051422368,-528.1248345534941,-793.4528233142696,-976.4585078761928,-464.7867792804345,-721.8489298534254
96013,88888.2559015909,9325.26970437459,-7060.3791132420165,-3082.661069577683,902.5293875027538,-3525.0916717196,12937.110379701182,781.7874553631261,-3485.072858092342,-129.174932506251,-2896.8163576901347,5970.89409532189,4336.993017478299,-966.9162870051572,-616.8949565398532,-459.2027371165051
133543,94384.6348306402,-6063.3200164237005,-7839.83977304383,-3194.948069917711,15955.660675467878,10399.628270021558,-2237.132521485363,-1766.1787253767063,4986.228497446056,-1082.7101649000083,1332.9796401560834,-1112.652672781382,-1377.8956453123371,160.3079253464807,-284.79173396649685,-472.5012627875151
73006,56556.30060063258,-2614.1134985342874,-6462.014158509951,-4017.961194077636,-3293.7787693861683,-2829.420058277115,-1962.958775327081,-1256.7768850473683,2497.638378861996,-766.1372489663677,957.4585941061292,-1279.151392306373,-647.324403871706,-311.5391177333208,-546.8313148345932,-640.0275603046301
81306,50118.88053749095,-2653.593922562284,-6635.402418979425,-4098.810423367436,-4062.083548385493,-2841.9238627025843,-1907.164874588661,-1223.411982244737,2563.33099978192,-679.97558906219,1389.9338443584177,-1166.3809599601043,-646.9036057997283,-391.2084593614857,-593.3746462272776,-684.3407688358227
22106,71012.08282961816,-2774.666184120491,6223.334145212015,-3722.0107675232175,-4154.489694803032,-3087.601880339384,-2019.29030674166,-1429.873922608592,2656.359655525036,-781.5381059891275,1442.8523228048437,-1286.7172313561312,-571.9849479890646,-181.30747279630685,-477.2876611947177,-588.6774383790007
26366,79915.37015176602,-5084.989732407266,3501.8129714693137,-3737.8522577944696,5642.817903956509,-2869.493677046793,-1352.3114608507665,-977.262042690189,-2391.7401783156984,-1688.3830893939155,772.8400192774816,-736.0641304961949,-2744.761049520352,-203.88789011278897,6611.721904139949,756.8799164454942
80232,74211.50043217455,-2514.5454024432256,-4863.553971604837,-3887.9991005598295,-2184.9823724233734,-1595.5966144093106,14214.922586448629,-508.2965419137258,326.0125566173091,-435.63555924089735,570.9189909973728,5874.150798552414,2736.229237440602,-162.68814184508423,-230.43691550470965,-815.0749418603991
125843,53993.52335392084,-1995.0577130030192,4788.778554921359,-4369.031363890636,-2974.671772009556,-2449.027941190764,-1661.4469696342217,-1163.340813647801,-1905.069274865207,-1569.3140002094403,-3447.7658803820627,-564.5211953685398,-1223.3367526612883,-1590.7731257623511,-573.4812395046614,-650.1649751294752
31507,107369.67695318416,26891.87676699532,-8034.009313472204,-3643.299418704433,-762.595041509102,-2591.99645870478,-3112.9515717714244,10202.259825766918,-3801.066354659553,2292.3155870591904,1183.827730992046,1121.956186502396,3655.909652905942,-73.24633270696911,-5029.473634719564,-893.6168724151894
123715,54661.510406859554,-3486.233333063355,-4224.988385513737,-7368.874495403996,7142.900296901272,-2217.4838359192563,-202.02909801514,-1563.748553453234,-2658.9130864857075,-1070.397021151418,912.8231172954876,-683.5849291444839,-861.6353375625288,-2257.8991649604086,-541.5078764672126,-586.1909841131636
8532,151742.04274319226,36090.55885420603,8112.7377743579555,-1636.6308301111037,8974.577596370138,-4947.616001129794,-2323.476154389275,16820.222254729488,-3941.864389741595,4966.238882582546,-1724.6598161241154,5042.569302930244,6062.473780372147,-3483.0233296323067,-22.46696844456742,-508.9216066850723
59270,46282.3305829117,-3174.6679918888512,-5857.70913353431,-3985.58170136038,396.7729545281245,-2896.1506992798977,-1718.201528628948,-1271.9808231262034,2552.626111747848,-915.74106223231,-6516.104559093777,-905.5046838354118,-676.4734183417404,-355.2154265006082,-559.4383036783789,-631.2151002434155
62640,45184.69597439624,-5153.727401662984,3783.637115495252,-4183.128473774763,3572.1047518780674,-3054.2250545154416,-1579.755073420165,-1752.8552032692626,-94.25214966087572,-2067.011258170423,797.321626680854,-1486.7828503683302,-1746.4653029928295,-497.7304372724453,-1779.6733158345896,-1609.6970822808432
112949,62901.55663492293,-2751.6672074637854,6211.552341802066,-3759.7180954303344,-4067.066388033359,-3146.6667162668373,-1919.6077087003423,-1359.4084201777546,2615.5943422329456,-671.6226639003299,1418.4135688301849,-1224.992449891416,-572.4057460610422,-210.03611258401963,-498.2157768510599,-628.2103357183599
62249,58654.16801077814,-4069.780021561247,-4483.551136469083,-3946.904844741919,3005.1275446649943,-2410.158896601856,708.1243195651601,-1146.522926722882,3204.1594180979478,-1257.469761408225,909.8690059870304,-1079.8787251473184,-1790.047569903423,-2155.8206637980443,-492.5509391457152,-318.5004588202959
22239,50059.45564583016,-2622.0737780563186,-6259.478926382474,-4072.392559361372,-4141.106874283182,-2682.416448724239,-1921.014498504614,-1199.9778128454443,2460.473270125691,-826.2004187952349,1299.5122344652252,-1339.9388624615497,-645.1698552038687,-339.3615888910374,-602.2375408696079,-613.8437554505068
131985,51655.20902214052,-2745.721916554677,-6144.402390862955,-4175.482301950562,-4153.109431726965,-2810.6475309571806,-1968.9619135159187,-1304.6108707407195,2563.33099978192,-794.2261733262795,-2119.750221066885,-1179.7853268487809,-646.9036057997283,-458.53497482266346,-531.747510682739,-654.326814040399
1796,72549.36118032926,-2807.354952179616,4879.902162079893,-5342.791120094962,-2600.7212022140725,-2227.654100173288,-1553.0903454319716,-1479.8297158231312,-2092.885825614864,-963.771822538278,984.632059307987,1826.0889975611765,-577.0232316983643,-761.4478027424562,-495.2456763429288,-646.6171478361456
135893,38840.87936459621,-3317.69837685885,-5326.662838581856,-4097.489504452893,-3253.8835443067933,-2710.1048342277654,-1618.9582578535308,-1513.6301583241627,2642.821973686012,-866.9058909756144,-6958.082385697271,-1282.2925491621545,-953.3795871622356,-1377.6613046506077,-595.0250235167388,-593.8319947945305
1184,95471.89799090428,-1017.553395866562,-4496.910773788255,25016.05890164904,446.8779213731555,2373.7259636023496,494.35010993956496,-1023.7084776096356,-2222.298745747551,501.0908927888972,-677.7264091920631,1252.9178728333693,1011.0789891949296,-809.2526132899119,-252.42361222277572,-536.8400948810095
129725,35164.79193634649,-3256.8454345882865,-4820.9619221126695,-4724.459621976457,-2840.6105290411406,-2119.7303301259963,-1702.7437176279211,-1126.1360248770052,-2162.919727354963,-1265.252730844087,990.5108632469544,-1297.2173927600088,-1143.652297194647,-1495.6207019448373,-630.7929103789502,-604.7208230332693
71193,61556.77543055214,-2242.916224969341,3974.7120278927073,-1567.2155960967664,-2242.5314752705094,-1923.991346947708,-744.3182386577088,-1279.2396070251448,-2078.1057510554665,-1026.4549432082938,979.5010732836585,-577.3767723381195,-561.3179971517491,-2423.483464723344,-456.3957062713646,-575.7586331712289
84712,32396.91092287616,-2934.3041012818367,-4410.473149912056,-8371.722304589257,-2721.8561010259045,-1996.495510909546,-1474.34453439148,-1112.222290357925,-1972.387718842748,-1054.528891988747,-3284.167230051977,-581.6166537643473,-1146.6892769718183,-1706.3925758434495,-642.6937154861047,-585.8564572342872
28431,64822.367425481454,-2772.468657275455,5979.839531274902,-3773.78270447573,-4148.019000353458,-3171.7634974493035,-2030.8523346408829,-1451.6717016893344,2651.2262210236363,-781.5381059891275,-3730.233954215198,-1289.9635532149432,-571.9849479890646,-245.8534015628781,-484.0628305875204,-585.498412505897
126330,91103.65853777937,-1084.4774066986563,3591.2963608103246,-3949.8895315171135,-2639.968726405309,-1885.33680683096,-1321.096315539797,-309.5868452524844,-2177.976392150061,-1103.129155007471,862.6211022946768,-5.618253437935227,-393.3203634705589,1748.2481984557555,6620.706113480354,1167.172498451738
137936,74662.8773111541,2474.886015389118,-4710.891846960201,-4153.260691761403,-2661.7649251781,-1461.5375117924316,-1252.5306731139126,-353.3691968181074,2424.4833770289206,600.305706875667,762.0125329812214,72.53096752193235,2386.802743295268,968.4365511177008,1107.742175378118,611.4852829664146
5511,57028.77903410427,-3787.676606826617,4942.965184085647,-4145.656302462287,-3087.093782121014,-2259.304406441797,-1767.9289954165467,-1947.130299773,-2154.3052331811377,-1443.8837146353678,1016.2391819074126,-1316.9856406686638,-1523.9676268423257,-682.9554939529702,-537.06432781016,-585.4864103670963
90838,42061.63793609761,-5824.276666627644,4339.138401804358,-3829.006936553021,3358.089404709146,-3075.435067259655,-1728.726022547061,-2257.6695379250405,-92.00029782719142,-1679.6009271371056,1125.8419815640173,-1476.1755692149625,-1728.2236112966295,-2293.6040032391447,-2744.5735718675105,-1488.6757865076925
143819,56549.60264314817,-3414.3351803052915,-5662.870214130414,-5043.598150901215,-3515.839402279381,-2430.603546342278,-1718.8999241286854,-1751.6614419109656,-1861.3032541093944,-1170.712970770398,830.2704859768721,-474.0622345108485,-843.8739560729512,-393.40956151927526,-520.1464904254227,-740.8499433242753
34562,54924.379899397725,-3702.6472364676456,-3886.898366993398,-15835.920469884066,7475.771786250514,-2415.3737025897058,-1672.4395723137743,-1753.2545884669207,-3086.881007419326,-1124.128450792827,1013.5597104085524,2430.1271115197605,-2057.1531943082023,-1513.173081195566,-566.0538259009137,-529.1742970033687
96981,71777.28971074772,-2832.130888926231,6343.051563624005,-3608.678284670376,-4333.918349914839,-3043.002527198822,-2065.0662409814367,-1246.8637752380832,2556.9711655575347,-847.4052706303573,1357.1893012520536,-1280.9585111125184,-629.621376948121,-138.9793714503204,-478.0271212313178,-575.4236329376523
134319,24841.06395208493,-3255.700914844328,-4596.234354376927,-4534.178435763323,-3073.657110779735,-2004.1204869458272,-1444.172524719156,-1775.426965147804,-1720.899517287836,-1364.9805293805196,840.3355902563904,-1231.371204432923,-988.9536052611536,-573.7214189514466,-2459.7161822846333,-1508.337718604646
65787,57230.79689163812,-2782.6866495075933,6239.487200679621,-3700.602485830732,-4052.006801346272,-3102.99660016121,-1775.3408238034326,-1437.9368231493263,2565.646942602752,-541.5609453054997,-4292.892911335524,-1164.5768034883988,-571.9849479890646,-247.4125284078872,-504.2168976357004,-605.8329542092362
94081,41927.45807311117,-2712.587483060083,-4789.51423289245,-4843.70158614492,-2417.3286861266383,-1866.306101940629,-1475.355915804945,-945.0322850232118,-1987.78041142292,-1050.3257529258328,910.375848470795,-578.7769537305774,-327.49104489800294,-600.7134482272663,-948.6804400981396,-893.6243719377709
136119,74013.61634660618,-2304.708554467385,2942.148983788064,-2711.7404557739383,-1580.3051825404968,-1267.3765672103495,8707.087830735665,-1306.5940474976014,508.0141086817218,-2211.86014122222,786.5628823466957,-372.17875944948497,-739.1701078723319,-1741.8619198404756,-109.75962345286956,384.2969216210881
58664,76469.03848800145,-2775.3176962764505,6383.14077146739,-3532.919522951688,-4143.4169334664775,-3226.0850304365927,1897.9712506901712,-1427.7389256602053,2694.5503442590625,-848.7229474401801,486.4174821678854,-1597.7358063494585,-571.9849479890646,36.28224296649478,-477.2876611947177,-586.114065228003
100608,46669.47706460873,-4838.753916961796,4942.742560399813,-5005.873571760309,-2748.4804839880103,15053.606959354554,-2538.086385381907,-1854.7360446280077,-2072.594644982824,-2108.2738833648727,718.8577513030576,4659.623997441965,-5415.359262034206,-2677.171029612964,-3504.059726864674,-1538.489874904417
65280,60197.045465626186,-2031.5317816209763,-5369.359792338497,-4611.535700011508,-173.1962194778229,-2356.259390441629,1113.9714212433523,-308.52459269749943,97.32826046840007,-1020.9048377002416,975.6347267112376,-1963.3430889848107,-273.3118719569785,-130.57886311982244,-526.1932025422202,-607.1918550856212
39843,74159.6731759761,-1784.0765772417371,-4471.013350549611,-4314.843509352678,-2117.476192277676,-1442.832895685616,-1288.221811524931,-432.786696881278,-2004.7453223646085,-806.8986536377304,780.4150861404249,211.2520492320537,-317.8153802809317,862.3925213184301,1725.5922245487486,837.5953182042076
18936,47225.99414206075,-1677.085022263475,4747.859841243564,-4607.640582618543,-2517.5346903562304,-2270.249947320742,-1630.5551955529618,-624.0047601452222,-2296.2089373955737,-1224.3877080570965,121.54942545478488,-847.8049749671223,-616.2439366768434,-2773.512024360666,-597.09844103964,-618.7886271551333
148584,138299.0615818454,27116.292337678828,7112.701185849614,-2863.9946181624646,-5691.004219929654,-3183.454478026643,-2312.292872710484,10454.1828514864,-3964.724688688601,5120.019865414545,1644.1870477661923,-3903.533880443052,3504.8530350374144,-1763.2347762162028,-208.80937154931777,-636.7756812019636
47468,68430.69162776812,-3408.9474596022724,5567.82667240583,-3805.499126804141,-3870.0469877044343,-3054.32999487032,-1846.9949183118188,-1976.8184043628148,3058.7615246743635,-1580.9119669253444,1242.2687117092626,-2048.866172523061,-1033.021888648124,-2833.854760209903,-458.28882088856415,-658.2185793801817
